URL,Review
https://www.ubereats.com/store/kathmandu-kitchen/L_jIgaFlR9yLqqf9ByICnQ?diningMode=DELIVERY,Great Indian Food Choices!
https://www.ubereats.com/store/taco-bell-425-g-street/g-MxnG4rRHGcvAHogABY6w?diningMode=DELIVERY,Yay! I got what I ordered! YAY! YAY!!!
https://www.ubereats.com/store/taco-bell-425-g-street/g-MxnG4rRHGcvAHogABY6w?diningMode=DELIVERY,Fresh food !
https://www.ubereats.com/store/taco-bell-425-g-street/g-MxnG4rRHGcvAHogABY6w?diningMode=DELIVERY,Very good
https://www.ubereats.com/store/taco-bell-425-g-street/g-MxnG4rRHGcvAHogABY6w?diningMode=DELIVERY,"Despite the mark-up price on Uber Eats in Davis, they make their stuff good"
https://www.ubereats.com/store/taco-bell-425-g-street/g-MxnG4rRHGcvAHogABY6w?diningMode=DELIVERY,Best food I had in Davis until now
https://www.ubereats.com/store/taco-bell-425-g-street/g-MxnG4rRHGcvAHogABY6w?diningMode=DELIVERY,I got everything in my order. I am happy.
https://www.ubereats.com/store/taco-bell-425-g-street/g-MxnG4rRHGcvAHogABY6w?diningMode=DELIVERY,crispy
https://www.ubereats.com/store/taco-bell-425-g-street/g-MxnG4rRHGcvAHogABY6w?diningMode=DELIVERY,Wonderful flavor and lit delivery
https://www.ubereats.com/store/taco-bell-425-g-street/g-MxnG4rRHGcvAHogABY6w?diningMode=DELIVERY,Fast and friendly service
https://www.ubereats.com/store/taco-bell-425-g-street/g-MxnG4rRHGcvAHogABY6w?diningMode=DELIVERY,Very nice flavor
https://www.ubereats.com/store/taco-bell-425-g-street/g-MxnG4rRHGcvAHogABY6w?diningMode=DELIVERY,Taco
https://www.ubereats.com/store/taco-bell-425-g-street/g-MxnG4rRHGcvAHogABY6w?diningMode=DELIVERY,Tacos
https://www.ubereats.com/store/taco-bell-425-g-street/g-MxnG4rRHGcvAHogABY6w?diningMode=DELIVERY,Thanks for the extras!
https://www.ubereats.com/store/habit-burger-%26-grill-1368-e-main-st/4OMFMTTFR-2wOhQCdOV3JQ?diningMode=DELIVERY,Always a great burger.
https://www.ubereats.com/store/well-season/s9-5ua-4T2a_7bol1zh59w?diningMode=DELIVERY,Food was very fresh and tasty.
https://www.ubereats.com/store/well-season/s9-5ua-4T2a_7bol1zh59w?diningMode=DELIVERY,"It's always good but tonight a bit spicier than usual, definitely delicious"
https://www.ubereats.com/store/well-season/s9-5ua-4T2a_7bol1zh59w?diningMode=DELIVERY,Food is so good! Fried shrimp balls are amazing!
https://www.ubereats.com/store/well-season/s9-5ua-4T2a_7bol1zh59w?diningMode=DELIVERY,Big portions and yummy
https://www.ubereats.com/store/well-season/s9-5ua-4T2a_7bol1zh59w?diningMode=DELIVERY,"There wings are soooo good, a must have EVERYTIME!"
https://www.ubereats.com/store/well-season/s9-5ua-4T2a_7bol1zh59w?diningMode=DELIVERY,<3 yum! Glad to find some dim sum in town
https://www.ubereats.com/store/burger-king-2026-lyndell-ter/GKCeHuv6RG-YzZbgTJ68LA?diningMode=DELIVERY,"not pricy, high quality"
https://www.ubereats.com/store/burger-king-2026-lyndell-ter/GKCeHuv6RG-YzZbgTJ68LA?diningMode=DELIVERY,"Dedicated and caring staff pulling their weight during the night shift which is rough to say the least, they all were very nice. They deserve raises"
https://www.ubereats.com/store/burger-king-2026-lyndell-ter/GKCeHuv6RG-YzZbgTJ68LA?diningMode=DELIVERY,very quick and cheap
https://www.ubereats.com/store/burger-king-2026-lyndell-ter/GKCeHuv6RG-YzZbgTJ68LA?diningMode=DELIVERY,Budget conbo!
https://www.ubereats.com/store/burger-king-2026-lyndell-ter/GKCeHuv6RG-YzZbgTJ68LA?diningMode=DELIVERY,Always amazing burgers!
https://www.ubereats.com/store/burger-king-2026-lyndell-ter/GKCeHuv6RG-YzZbgTJ68LA?diningMode=DELIVERY,Always amazing burgers
https://www.ubereats.com/store/burger-king-2026-lyndell-ter/GKCeHuv6RG-YzZbgTJ68LA?diningMode=DELIVERY,"No problems, super fast service"
https://www.ubereats.com/store/burger-king-2026-lyndell-ter/GKCeHuv6RG-YzZbgTJ68LA?diningMode=DELIVERY,He was really nice!
https://www.ubereats.com/store/burger-king-2026-lyndell-ter/GKCeHuv6RG-YzZbgTJ68LA?diningMode=DELIVERY,Tastes good!
https://www.ubereats.com/store/burger-king-2026-lyndell-ter/GKCeHuv6RG-YzZbgTJ68LA?diningMode=DELIVERY,Delicious as always
https://www.ubereats.com/store/burger-king-2026-lyndell-ter/GKCeHuv6RG-YzZbgTJ68LA?diningMode=DELIVERY,fast
https://www.ubereats.com/store/burger-king-2026-lyndell-ter/GKCeHuv6RG-YzZbgTJ68LA?diningMode=DELIVERY,The best
https://www.ubereats.com/store/burger-king-2026-lyndell-ter/GKCeHuv6RG-YzZbgTJ68LA?diningMode=DELIVERY,Amazing burgers as always!
https://www.ubereats.com/store/burger-king-2026-lyndell-ter/GKCeHuv6RG-YzZbgTJ68LA?diningMode=DELIVERY,Amazing nuggets as always!
https://www.ubereats.com/store/burger-king-2026-lyndell-ter/GKCeHuv6RG-YzZbgTJ68LA?diningMode=DELIVERY,Best burgers and amazing nuggets!
https://www.ubereats.com/store/burger-king-2026-lyndell-ter/GKCeHuv6RG-YzZbgTJ68LA?diningMode=DELIVERY,"yummy food and got all the things I ordered, still warm"
https://www.ubereats.com/store/blaze-pizza-212-f-street/cVcZGujdQWGQGxJy_HZDsA?diningMode=DELIVERY,Amazing! Food still so hot. Arrived quick!! Wow!!
https://www.ubereats.com/store/blaze-pizza-212-f-street/cVcZGujdQWGQGxJy_HZDsA?diningMode=DELIVERY,best pizza I’ve had
https://www.ubereats.com/store/blaze-pizza-212-f-street/cVcZGujdQWGQGxJy_HZDsA?diningMode=DELIVERY,Cjeesy bread is sooo yummy
https://www.ubereats.com/store/blaze-pizza-212-f-street/cVcZGujdQWGQGxJy_HZDsA?diningMode=DELIVERY,Yummy yummy yummy
https://www.ubereats.com/store/blaze-pizza-212-f-street/cVcZGujdQWGQGxJy_HZDsA?diningMode=DELIVERY,Excellent
https://www.ubereats.com/store/blaze-pizza-212-f-street/cVcZGujdQWGQGxJy_HZDsA?diningMode=DELIVERY,"Blaze pizza is always fantastic! Very tasty, superbly fresh, with great crust!! It’s awesome that they started making full-size large pizzas. Give it a try!"
https://www.ubereats.com/store/blaze-pizza-212-f-street/cVcZGujdQWGQGxJy_HZDsA?diningMode=DELIVERY,great pizza
https://www.ubereats.com/store/blaze-pizza-212-f-street/cVcZGujdQWGQGxJy_HZDsA?diningMode=DELIVERY,She rang the doorbell and gave me my food with a smile.
https://www.ubereats.com/store/fire-wings-davis/Dn3gowboRUyicvXy6mjPYQ?diningMode=DELIVERY,Tasty
https://www.ubereats.com/store/fire-wings-davis/Dn3gowboRUyicvXy6mjPYQ?diningMode=DELIVERY,好吃
https://www.ubereats.com/store/fire-wings-davis/Dn3gowboRUyicvXy6mjPYQ?diningMode=DELIVERY,Hot and fresh
https://www.ubereats.com/store/fire-wings-davis/Dn3gowboRUyicvXy6mjPYQ?diningMode=DELIVERY,Yummy. The counter staff at this location were very nice.
https://www.ubereats.com/store/black-bear-diner-255-second-street/_KK0zie3RFWUIpFi8kOeqA?diningMode=DELIVERY,Extremely delicious!
https://www.ubereats.com/store/black-bear-diner-255-second-street/_KK0zie3RFWUIpFi8kOeqA?diningMode=DELIVERY,I ❤️❤️ it!!
