Restaurant Name,Item Name,Price
Wienerschnitzel,Froot Loops Shake,$8.79 
Wienerschnitzel,OREO Cookie Chocolate Shake,$8.79 
Wienerschnitzel,Reese's Peanut Butter Cups Shake,$8.79 
Wienerschnitzel,Tastee Shake Vanilla,$7.49 
Wienerschnitzel,Tastee Shake Chocolate,$7.49 
Wienerschnitzel,Tastee Shake Strawberry,$7.49 
Wienerschnitzel,Coca-Cola,$4.49+
Wienerschnitzel,Coca-Cola Zero Sugar,$5.39+
Wienerschnitzel,Diet Coke,$5.39+
Wienerschnitzel,Sprite,$5.39+
Wienerschnitzel,Dr Pepper,$5.39+
Wienerschnitzel,Fanta Orange,$5.39+
Wienerschnitzel,Barq's Root Beer,$5.39+
Wienerschnitzel,Minute Maid Lemonade,$5.39+
Wienerschnitzel,Fresh Brewed Iced Tea,$5.39+
Wienerschnitzel,Bottled Water,$2.59 
Ruchi Indian Cuisine,Gobi 65,$10.99 
Ruchi Indian Cuisine,Egg Noodles,$11.99 
Ruchi Indian Cuisine,Mixed Pakora,$10.99 
Ruchi Indian Cuisine,Paneer 65,$9.99 
Ruchi Indian Cuisine,Chilli Panner,$11.99 
Ruchi Indian Cuisine,Mirchi Bajji,$8.99 
Ruchi Indian Cuisine,Gobi 65,$10.99 
Ruchi Indian Cuisine,Paneer Pakora,$9.99 
Ruchi Indian Cuisine,Cut Mirchi,$9.99 
Ruchi Indian Cuisine,Onion Pakora,$9.99 
Ruchi Indian Cuisine,Panner Malai Kabab,$12.99 
Ruchi Indian Cuisine,French Fries,$7.99 
Ruchi Indian Cuisine,Samosa Chat,$8.99 
Ruchi Indian Cuisine,Spinach Pakora,$9.99 
Ruchi Indian Cuisine,Chat Papdi,$9.99 
Ruchi Indian Cuisine,Chili Baby Corn,$9.99 
Ruchi Indian Cuisine,Tandoori Chicken Bone-In,$15.99 
Ruchi Indian Cuisine,Chicken 65,$11.99 
Ruchi Indian Cuisine,Tandoori Chicken Tikka Kabab Boneless,$16.99 
Ruchi Indian Cuisine,Chicken Lollipop,$13.99 
Ruchi Indian Cuisine,Malai Chicken Kabab,$13.99 
Ruchi Indian Cuisine,Chilli Chicken,$12.99 
Ruchi Indian Cuisine,Lamb Tikka Kabbab,$16.99 
Ruchi Indian Cuisine,Lamb Pepper Fry,$15.99 
Ruchi Indian Cuisine,Fish Pakkora,$14.99 
Ruchi Indian Cuisine,Pepper Chicken,$13.99 
Ruchi Indian Cuisine,Tandoori Shrimp,$15.99 
Ruchi Indian Cuisine,Chicken Nuggets,$11.99 
Ruchi Indian Cuisine,Chicken Manchurian,$12.99 
Ruchi Indian Cuisine,Chilli Shrimp,$14.99 
Ruchi Indian Cuisine,Cashew Chicken,$13.99 
Ruchi Indian Cuisine,Apollo Fish,$14.99 
Ruchi Indian Cuisine,Veg Fried Rice,$11.99 
Ruchi Indian Cuisine,Chicken Manchurian,$13.99 
Ruchi Indian Cuisine,Chicken Fried Rice,$13.99 
Ruchi Indian Cuisine,Veg Manchurian,$12.99 
Ruchi Indian Cuisine,Egg Fried Rice,$12.99 
Ruchi Indian Cuisine,Chicken Noodles,$12.99 
Ruchi Indian Cuisine,Veg Noodles,$10.99 
Ruchi Indian Cuisine,Egg Noodles,$11.99 
Ruchi Indian Cuisine,Channa Masala,$12.99 
Ruchi Indian Cuisine,Palak Paneer,$12.99 
Ruchi Indian Cuisine,Dal Tadka,$11.99 
Ruchi Indian Cuisine,Shahi Paneer,$12.99 
Ruchi Indian Cuisine,Dal Makhani,$12.99 
Ruchi Indian Cuisine,Mutter Paneer,$12.99 
Ruchi Indian Cuisine,Paneer Butter Masala,$12.99 
Ruchi Indian Cuisine,Gutthi Vankai Curry,$11.99 
Raku Sushi,"R9. Rock ""N"" Roll",$11.00 
Raku Sushi,R14. Spicy Tuna,$14.00 
Raku Sushi,R51. King's,$12.00 
Raku Sushi,R57. Bangkok,$11.00 
Raku Sushi,R60. Salmon Lover,$15.00 
Raku Sushi,R62. Caterpillar,$13.00 
Raku Sushi,R63. Salmon Skin (6pcs),$15.00 
Raku Sushi,R65. Bob's,$14.00 
Raku Sushi,R66. Chris,$12.00 
Raku Sushi,R69. Julie's,$15.00 
Raku Sushi,Phoenix,$13.00 
Raku Sushi,Miso Tuna,$13.00 
Raku Sushi,N21. Sake,$13.00 
Raku Sushi,N22. Maguro,$14.00 
Raku Sushi,N23. Albacore,$3.50 
Raku Sushi,N24. Hamachi,$3.50 
Raku Sushi,N25. Saba,$3.50 
Raku Sushi,N26. Tako,$3.50 
Raku Sushi,N27. Ebi,$3.50 
Raku Sushi,N28. Unagi,$3.50 
Raku Sushi,N32. Izumi Dai,$3.50 
Raku Sushi,N33. Masago,$4.50 
Raku Sushi,N34. Kani,$3.50 
Raku Sushi,N29. Ika,$3.50 
Raku Sushi,N30. Tamago,$3.50 
Raku Sushi,N31. Wakame,$3.50 
Raku Sushi,N35. Inari,$3.50 
Quickly Sacramento,Bana Berry Snow Smoothie,$6.49+
Quickly Sacramento,Blueberry Snow Smoothie,$7.59+
Quickly Sacramento,Caramel Snow Smoothie,$7.59+
Quickly Sacramento,Chocolate Snow Smoothie,$7.59+
Quickly Sacramento,Coffee Caramel Snow Smoothie,$7.59+
Quickly Sacramento,Green Apple Snow Smoothie,$7.59+
Quickly Sacramento,Honey Dew Snow Smoothie,$7.59+
Quickly Sacramento,Kiwi Snow Smoothie,$7.59+
Quickly Sacramento,Litchi Snow Smoothie,$7.59+
Quickly Sacramento,Mocha Snow Smoothie,$7.59+
Quickly Sacramento,Oreo Banana Snow,$6.49+
Quickly Sacramento,Passion Fruit Snow Smoothie,$7.59+
Quickly Sacramento,Red Bean Snow Smoothie,$6.49+
Quickly Sacramento,Strawberry Snow Smoothie,$7.59+
Quickly Sacramento,Tiger Milk Tea Snow Smoothie,$7.59+
Quickly Sacramento,Hazelnut Sesame Snow Smoothie,$7.59+
Quickly Sacramento,Taro Coconut Snow Smoothie,$7.59+
Quickly Sacramento,Avocado Snow Smoothie,$6.49+
Quickly Sacramento,Banana Snow Smoothie,$6.49+
Quickly Sacramento,Cantaloupe Snow Smoothie,$7.59+
Quickly Sacramento,Chocolate Banana Snow Smoothie,$6.49+
Quickly Sacramento,Coconut Snow Smoothie,$7.59+
Quickly Sacramento,Green Tea Snow Smoothie,$7.59+
Quickly Sacramento,Horchata Snow Smoothie,$7.59+
Quickly Sacramento,Lavender Snow Smoothie,$7.59+
Quickly Sacramento,Mango Snow Smoothie,$7.59+
Quickly Sacramento,Oreo Snow Smoothie,$6.49+
Quickly Sacramento,Papaya Snow Smoothie,$7.59+
Quickly Sacramento,Peach Snow Smoothie,$7.59+
Quickly Sacramento,Reese's Snow Smoothie,$6.49+
Quickly Sacramento,Thai Tea Snow Smoothie,$7.59+
Quickly Sacramento,Vanilla Snow Smoothie,$7.59+
Quickly Sacramento,White Chocolate Snow Smoothie,$7.59+
Cafeteria15L,Grilled Ham and Cheese Sandwich with Tomato Soup,$19.25 
Cafeteria15L,Fish and Chips,$26.75 
Cafeteria15L,Grilled Hawaiian Rib Eye Steak,$41.50 
Cafeteria15L,Grilled Atlantic Salmon,$34.50 
Cafeteria15L,Slow Braised Beef Shortrib,$35.75 
Cafeteria15L,Roasted Half Chicken,$33.00 
Cafeteria15L,Rigatoni Bolognese,$20.25 
Cafeteria15L,Lump Crab Crusted California Seabass,$38.75 
Cafeteria15L,Chocolate Bombe,$10.25 
Cafeteria15L,Mint Chip Mud Pie,$10.25 
Cafeteria15L,Milkshakes,$9.00 
Cafeteria15L,Pie Scream,$11.50 
Chevy's Fresh Mex,CHEVYS SUPER CINCO,$25.50 
Chevy's Fresh Mex,THREE AMIGOS COMBO,$27.75+
Chevy's Fresh Mex,SURF N' TURF COMBO,$28.50+
Chevy's Fresh Mex,Secret Sauce Burger,$17.00 
Chevy's Fresh Mex,CARNE ASADA AND CHEESE ENCHILADA,$27.25 
Chevy's Fresh Mex,GRILLED SALMON,$26.25 
Chevy's Fresh Mex,STEAK & SHRIMP,$28.50 
Chevy's Fresh Mex,STEAK & SHRIMP,$28.50 
Chevy's Fresh Mex,GREEN ENCHILADAS,$9.99 
Chevy's Fresh Mex,CHIPOTLE CHICKEN ENCHILADAS,$19.75 
Chevy's Fresh Mex,SHRIMP & CRAB ENCHILADAS,$22.00 
Chevy's Fresh Mex,FARMERS' MARKET ENCHILADAS,$18.50 
Chevy's Fresh Mex,FAJITA CHICKEN BURRITO,$18.50 
Chevy's Fresh Mex,FAJITA CARNITAS BURRITO,$18.50 
Chevy's Fresh Mex,FAJITA STEAK BURRITO,$21.75 
Chevy's Fresh Mex,MESQUITE-GRILLED VEGGIE BURRITO,$17.25 
Chevy's Fresh Mex,CHICKEN SMOTHERED BURRITO,$19.00 
Chevy's Fresh Mex,BEEF SMOTHERED BURRITO,$19.00 
Chitas Taqueria,Fish Burrito,$3.80+
Chitas Taqueria,Chita’s Fries,$13.25+
Chitas Taqueria,Super Nachos,$3.95+
Chitas Taqueria,Regular Nachos,$13.50 
Chitas Taqueria,Side of French Fries,$13.25+
Chitas Taqueria,Super Quesadilla,$12.50+
Chitas Taqueria,Regular Quesadilla,$11.25 
Chitas Taqueria,Cheese Quesadilla,$4.95 
Chitas Taqueria,Flautas de Pollo,$12.50+
Chitas Taqueria,Tamale Cheese & Jalapeño,$11.50+
Chitas Taqueria,Tamale Pork,$7.00 
Chitas Taqueria,Enchilada with Meat,$10.50 
Chitas Taqueria,Enchilada Cheese,$3.95 
Chitas Taqueria,Meat Sope,$4.00 
Chitas Taqueria,Veggie Burrito,$4.50 
Chitas Taqueria,Bean Deluxe Burrito,$4.00 
Chitas Taqueria,Veggie Quesadilla,$6.00+
Chitas Taqueria,Crispy Taco de Papa,$10.95 
Chitas Taqueria,Bean Tostada,$9.00 
Chitas Taqueria,Veggie Fries (Does not contain veggies),$12.00 
Chitas Taqueria,Bean Sope,$3.95 
Chitas Taqueria,Bean Taco,$5.50 
Chitas Taqueria,12 oz. Salsa,$11.95 
Chitas Taqueria,Individual 1 oz. Salsa,$5.00 
Chitas Taqueria,1 oz. Avocado Salsa,$3.75 
Chitas Taqueria,Large Bag Chips,$5.95 
Chitas Taqueria,small chips,$0.50 
Chitas Taqueria,Medium Chips,$0.50 
Chitas Taqueria,2. Churros,$4.95 
Chitas Taqueria,choco flan slice,$2.50 
Chando's Tacos,NorCal - Asada,$13.79 
Chando's Tacos,NorCal - Chicken,$13.79 
Chando's Tacos,NorCal - Carnitas,$13.79 
Chando's Tacos,NorCal - Adobada,$13.79 
Chando's Tacos,NorCal - Chorizo,$13.79 
Chando's Tacos,NorCal - Cochinita,$13.79 
Chando's Tacos,NorCal - Fish,$13.79 
Chando's Tacos,NorCal - Shrimp,$13.79 
Chando's Tacos,NorCal - Fried Fish,$13.79 
Chando's Tacos,NorCal - Veggie,$13.79 
Chando's Tacos,NorCal - Birria,$13.79 
Chando's Tacos,Burrito Bowl - Asada,$12.49 
Chando's Tacos,Burrito Bowl - Chicken,$12.49 
Chando's Tacos,Burrito Bowl - Carnitas,$12.49 
Chando's Tacos,Burrito Bowl - Adobada,$12.49 
Chando's Tacos,Burrito Bowl - Chorizo,$12.49 
Chando's Tacos,Burrito Bowl - Cochinita,$12.49 
Chando's Tacos,Burrito Bowl - Fish,$12.49 
Chando's Tacos,Burrito Bowl - Shrimp,$12.49 
Chando's Tacos,Burrito Bowl - Fried Fish,$12.49 
Chando's Tacos,Burrito Bowl - Veggie,$12.49 
Chando's Tacos,Burrito Bowl - Birria,$12.49 
Cenarios Pizza Davis,Superrrific Pizza,$19.99+
Il Fornaio- Sacramento,Grigliata di Pesce Misto*,$49.20 
Il Fornaio- Sacramento,Scaloppine al Limone*,$50.40 
Il Fornaio- Sacramento,Pollo alla Parmigiana,$42.00 
Il Fornaio- Sacramento,Tiramisù,$16.80 
Il Fornaio- Sacramento,Torta di Formaggio,$18.00 
Il Fornaio- Sacramento,Famiglia Feast Pizza Pronta (serves 4),$102.00 
Il Fornaio- Sacramento,Famiglia Feast Contadina (serves 4),$102.00 
Il Fornaio- Sacramento,Famiglia Feast Pescatora (serves 4),$114.00 
Il Fornaio- Sacramento,Cavolfiori (Serves 6),$66.00 
Il Fornaio- Sacramento,Polpettine (Serves 6),$78.00 
Il Fornaio- Sacramento,Bruschette Assortite,$66.00 
Il Fornaio- Sacramento,Arancini con Crema di Pistacchio,$66.00 
Il Fornaio- Sacramento,Cavoletti Arrostiti,$66.00 
TOMO Tea House,Okumidori Matcha Latte,$6.40 
TOMO Tea House,Kung Fu Black Tea,$4.90 
TOMO Tea House,Jasmine Green Tea,$4.90 
TOMO Tea House,Honey Jasmine Green Tea,$5.40 
Nenas Mexican Cuisine,rice,$5.99+
Nenas Mexican Cuisine,special salsa extra,$3.99+
Nenas Mexican Cuisine,chips and salsa,$5.99 
Nenas Mexican Cuisine,pico de gallo,$3.99 
Nenas Mexican Cuisine,beans,$5.99+
Nenas Mexican Cuisine,guacamole,$9.99 
Nenas Mexican Cuisine,fajitas,$21.99 
Nenas Mexican Cuisine,molcajete,$49.99 
Nenas Mexican Cuisine,chicana,$17.99 
Nenas Mexican Cuisine,chile verde,$15.99 
Nenas Mexican Cuisine,tampiqueña,$19.25 
Nenas Mexican Cuisine,platillo toluqueño,$19.25 
Nenas Mexican Cuisine,birria,$16.50 
Nenas Mexican Cuisine,milanesa con salsa verde with breaded beef steak,$18.99 
Nenas Mexican Cuisine,carne asada,$18.99 
Nenas Mexican Cuisine,chile colorado,$15.99 
Nenas Mexican Cuisine,pollo a la parrilla,$17.99 
Nenas Mexican Cuisine,bistec ranchero,$17.99 
Nenas Mexican Cuisine,nenas cheese quesadilla,$13.99 
SS CURREY EXPRESS Indian Cuisine,43. Fish Biryani,$18.99 
SS CURREY EXPRESS Indian Cuisine,44. Basmati Rice,$6.99 
SS CURREY EXPRESS Indian Cuisine,45. Biryani Rice,$9.99 
SS CURREY EXPRESS Indian Cuisine,2 Piece Garlic Naan,$5.99 
SS CURREY EXPRESS Indian Cuisine,2 Piece Chapathi,$6.99 
SS CURREY EXPRESS Indian Cuisine,2 Piece Roti,$6.99 
SS CURREY EXPRESS Indian Cuisine,Batura,$7.99 
SS CURREY EXPRESS Indian Cuisine,46. Plain Dahi,$4.99 
SS CURREY EXPRESS Indian Cuisine,47. Raitha,$6.99 
SS CURREY EXPRESS Indian Cuisine,48. Indian Salad,$7.99 
SS CURREY EXPRESS Indian Cuisine,Carrot Halwa,$5.99 
SS CURREY EXPRESS Indian Cuisine,8 oz. Rice Pudding,$5.99 
SS CURREY EXPRESS Indian Cuisine,8 oz. Kheer,$5.99 
SS CURREY EXPRESS Indian Cuisine,54. Gulab Jamun,$5.99 
SS CURREY EXPRESS Indian Cuisine,56. Mango Ice Cream,$5.99 
IHOP,Split Decision Breakfast,$19.19+
IHOP,Country Fried Steak & Eggs,$21.59+
IHOP,T-Bone Steak & Eggs,$25.19+
IHOP,Chicken & Pancakes,$19.19 
IHOP,Quick 2-Egg Breakfast,$16.79+
IHOP,Impossible™ Plant-Based Sausage Power Combo,$17.99 
IHOP,Avocado Toast,$13.19+
IHOP,Spicy Poblano Omelette,$21.59+
IHOP,Big Steak Omelette,$22.79+
IHOP,Chicken Fajita Omelette,$21.59+
IHOP,Colorado Omelette,$22.79+
IHOP,Bacon Temptation Omelette,$21.59+
IHOP,Spinach & Mushroom Omelette,$20.39+
IHOP,Veggie Egg White Omelette,$20.39 
IHOP,Build Your Own Omelette+,$15.59+
Joe's Crab Shack,Captain's Plate,$40.69 
Joe's Crab Shack,Crab & Shrimp Pasta,$30.79 
Joe's Crab Shack,East Coast Platter,$30.79 
Joe's Crab Shack,Crab Cakes,$31.89 
Joe's Crab Shack,Pasta Alfredo with Shrimp,$26.39 
Joe's Crab Shack,Chicken Tenders,$20.89 
Joe's Crab Shack,Not Joe Mama’s Chicken,$27.49 
Joe's Crab Shack,Pasta Alfredo,$23.09 
Joe's Crab Shack,Joe’s Top Sirloin*,$29.69 
Joe's Crab Shack,Land & Sea,$31.89 
Joe's Crab Shack,Skipper’s NY Strip*,$35.19 
Joe's Crab Shack,Chicken Sandwich,$19.79 
Joe's Crab Shack,Blackened Shrimp  Tacos,$21.99 
Joe's Crab Shack,All-American Cheeseburger,$20.89 
Joe's Crab Shack,Blackened  Fish Tacos,$21.99 
Joe's Crab Shack,Crispy Shrimp Po’Boy,$18.69 
Pizza Guys,Cheezee Jalapeño Bread,$9.99+
Pizza Guys,Cheezee Bacon Bread,$9.99+
Pizza Guys,Cheezee Pesto Bread,$9.99+
Pizza Guys,Muncheez,$7.99+
Pizza Guys,Calzone,$11.99+
Pizza Guys,Cheezee Garlic Rolls,$9.99+
Pizza Guys,Cheezee Pepperoni Rolls,$9.99+
Pizza Guys,Cheezee Pepperoni Bread,$9.99+
Pizza Guys,Penne Pollo Rustico Pasta,$9.99+
Pizza Guys,Creamy Pesto Chicken Pasta,$9.99+
Pizza Guys,Penne Cheese Marinara Pasta,$9.99+
Pizza Guys,Penne Sausage Marinara Pasta,$9.99+
Pizza Guys,Garden Salad,$8.99+
Pizza Guys,Antipasto Salad,$10.99+
Pizza Guys,Spinach Tomato Salad,$10.99+
Pizza Guys,Chicken Bacon Ranch Salad,$10.99+
Pizza Guys,Crispy Chicken Salad,$10.99+
Pizza Guys,Mediterranean Salad,$8.99+
Manchurian Indian & Nepalese Cuisine ,Chicken Breast Tikka Sizzler,$15.99 
Manchurian Indian & Nepalese Cuisine ,Chicken Mo Mo,$13.99 
Manchurian Indian & Nepalese Cuisine ,Vegetable Chow Mein,$12.99 
Manchurian Indian & Nepalese Cuisine ,Paneer Wrap,$11.99 
Manchurian Indian & Nepalese Cuisine ,Chicken Chow Mein,$13.99 
Manchurian Indian & Nepalese Cuisine ,Himalayan Chicken Wrap,$12.99 
Manchurian Indian & Nepalese Cuisine ,Chicken Hakka Noodles,$13.99 
Manchurian Indian & Nepalese Cuisine ,Veg Hakka Noodles,$12.99 
Manchurian Indian & Nepalese Cuisine ,Punjab Chana Masala,$14.99 
Manchurian Indian & Nepalese Cuisine ,Baingan Barta,$14.99 
Manchurian Indian & Nepalese Cuisine ,Aloo Gobi Masala,$14.99 
Manchurian Indian & Nepalese Cuisine ,Paneer Makhani,$15.99 
Manchurian Indian & Nepalese Cuisine ,Palak Paneer,$14.99 
Manchurian Indian & Nepalese Cuisine ,Paneer Tikka Masala,$14.99 
Manchurian Indian & Nepalese Cuisine ,Mattar Paneer,$14.99 
Manchurian Indian & Nepalese Cuisine ,Mushroom Mattar,$14.99 
Manchurian Indian & Nepalese Cuisine ,Paneer Bhurji,$15.99 
Manchurian Indian & Nepalese Cuisine ,Gobi Manchurian,$14.99 
Manchurian Indian & Nepalese Cuisine ,Dal Tadka,$14.99 
Manchurian Indian & Nepalese Cuisine ,Dal Makhani,$14.99 
Manchurian Indian & Nepalese Cuisine ,Farm Fresh Vegetable,$14.99 
Manchurian Indian & Nepalese Cuisine ,Aloo Palak,$14.99 
Manchurian Indian & Nepalese Cuisine ,Palak Chana,$14.99 
Manchurian Indian & Nepalese Cuisine ,Kadai Paneer,$14.99 
Manchurian Indian & Nepalese Cuisine ,Shahi Paneer,$14.99 
Manchurian Indian & Nepalese Cuisine ,Malai Kofta,$14.99 
Manchurian Indian & Nepalese Cuisine ,Cholle Bhature,$11.99 
Manchurian Indian & Nepalese Cuisine ,Veg Manchurian,$14.99 
Manchurian Indian & Nepalese Cuisine ,Butter Chicken,$15.99 
Manchurian Indian & Nepalese Cuisine ,Chicken Kadai,$15.99 
Manchurian Indian & Nepalese Cuisine ,Chicken Coconut,$15.99 
Manchurian Indian & Nepalese Cuisine ,Chicken Korma,$15.99 
Manchurian Indian & Nepalese Cuisine ,Goat Korma,$16.99 
Manchurian Indian & Nepalese Cuisine ,Fish Korma,$16.99 
Manchurian Indian & Nepalese Cuisine ,Lamb Korma,$16.99 
Manchurian Indian & Nepalese Cuisine ,Shrimp Korma,$16.99 
Manchurian Indian & Nepalese Cuisine ,Lamb Saag,$16.99 
Manchurian Indian & Nepalese Cuisine ,Lamb Rogan Josh,$16.99 
Papa Johns,Garlic Epic Stuffed Crust Pizza,$24.98+
Papa Johns,BBQ Chicken Bacon Pizza,$15.39+
Papa Johns,Fiery Buffalo Chicken Pizza,$15.39+
Papa Johns,Philly Cheesesteak Pizza,$17.59+
Papa Johns,Fresh Spinach & Tomato Alfredo Pizza,$17.59+
Papa Johns,Garden Fresh Pizza,$15.39+
Papa Johns,Tuscan Six Cheese Pizza,$15.39+
Papa Johns,Hawaiian BBQ Chicken Pizza,$15.39+
Papa Johns,Chicken Bacon Ranch Pizza,$17.59+
Papa Johns,Spicy Italian Pizza,$15.39+
Papa Johns,Hawaiian Pizza,$13.99+
Papa Johns,Double Bacon Six Cheese Pizza,$17.59+
Papa Johns,Tuscan Garden Pizza,$15.39+
Papa Johns,Garlic Chicken Pizza,$15.39+
Papa Johns,Chicken and Veggie Pizza,$17.59+
Papa Johns,Create Your Own Papadia,$9.89+
Papa Johns,Philly Cheesesteak Papadia,$9.89+
Papa Johns,BBQ Chicken & Bacon Papadia,$9.89+
Papa Johns,Grilled Buffalo Chicken Papadia,$9.89+
Papa Johns,Parmesan Crusted Create Your Own Papadia,$10.99+
Papa Johns,Parmesan Crusted Philly Cheesesteak Papadia,$10.99+
Papa Johns,Parmesan Crusted BBQ Chicken & Bacon Papadia,$10.99+
Papa Johns,Parmesan Crusted Grilled Buffalo Chicken Papadia,$10.99+
Papa Johns,OREO® Cookie Papa Bites,$9.89+
Papa Johns,Chicken Parmesan Papa Bites,$9.89+
Papa Johns,Jalapeño Papa Bites,$7.69+
Papa Johns,Unsauced Roasted Wings,$8.79+
Papa Johns,Garlic Parmesan Wings,$9.89+
Papa Johns,Hot Lemon Pepper Wings,$9.89+
Papa Johns,Buffalo Wings,$9.89+
Papa Johns,BBQ Wings,$9.89+
Papa Johns,Honey Chipotle Wings,$9.89+
Papa Johns,Unsauced Boneless Wings,$9.89+
Papa Johns,Garlic Parmesan Boneless Wings,$9.89+
Chicken N Waffles,Alma's Select,$18.89 
Chicken N Waffles,Samson's Magic,$19.94 
Chicken N Waffles,Brother's George,$15.74 
Chicken N Waffles,Mark's Special,$15.74 
Chicken N Waffles,Fred's Choice,$12.59 
Chicken N Waffles,Joseph's Pick,$24.14 
Chicken N Waffles,Baby Girl,$16.79 
Chicken N Waffles,Bubba's Best,$17.84 
Chicken N Waffles,Tina's Sweet and Savory,$18.89 
Chicken N Waffles,Korean BBQ Wings,$15.74 
Chicken N Waffles,BBQ Sweet and Savory Wings,$15.74 
Chicken N Waffles,Mango Habenaro Wings,$15.74 
Chicken N Waffles,Lemon Pepper Wings,$15.74 
Chicken N Waffles,Garlic Parmasean Wings,$15.74 
Chicken N Waffles,Louisiana Hot Wings,$15.74 
Chicken N Waffles,Original Buffalo Wings,$15.74 
Cocina Dona Chuyita,Chilaquiles Red,$14.99 
Cocina Dona Chuyita,"(3) 3 Enchiladas R,B",$16.99 
Cocina Dona Chuyita,(4) Meat Combo plate,$17.99 
Cocina Dona Chuyita,(4)Barbacoa en caldo,$18.99 
Cocina Dona Chuyita,(5) One Chile Relleno R&B,$13.99 
Cocina Dona Chuyita,birria plate,$17.99 
Cocina Dona Chuyita,(7)Fajitas,$17.99 
Cocina Dona Chuyita,(8)BISTECK RANCHERO,$17.99 
Cocina Dona Chuyita,(9)Chile Colorado,$17.99 
Cocina Dona Chuyita,"(3) 2 Enchiladas R,B",$12.99 
Cocina Dona Chuyita,(10) Chile Verde,$16.99 
Cocina Dona Chuyita,CHILES ASADOS,$0.00 
Cocina Dona Chuyita,Vaso De Barbacoa 32oz,$25.99 
Cocina Dona Chuyita,Vaso De Barbacoa 24oz,$20.99 
Cocina Dona Chuyita,Ceviche Pescado,$5.99 
Cocina Dona Chuyita,Ceviche Camaron,$5.99 
Cocina Dona Chuyita,Aguachile tostada,$5.99 
Cocina Dona Chuyita,Aguachile plato,$18.99 
Capitol Garage Coffee,12oz Latte,$4.00 
Capitol Garage Coffee,12oz Mocha,$4.75 
Capitol Garage Coffee,12oz White Mocha,$4.75 
Capitol Garage Coffee,12oz Mex Mocha,$4.75 
Capitol Garage Coffee,12oz Tea,$3.00 
Capitol Garage Coffee,12oz Chai,$4.25 
Capitol Garage Coffee,12oz Hot choc,$4.00 
Capitol Garage Coffee,12oz Hot White choc,$4.25 
Capitol Garage Coffee,12oz Hot Mex Choc,$4.25 
Capitol Garage Coffee,20oz Capp,$5.25 
Capitol Garage Coffee,20oz Chai,$6.00 
Capitol Garage Coffee,20oz Coffee,$3.75 
Capitol Garage Coffee,20oz Hot choc,$4.50 
Capitol Garage Coffee,20oz Hot Mex Choc,$4.73 
Capitol Garage Coffee,20oz Hot White choc,$4.73 
Capitol Garage Coffee,20oz Latte,$5.25 
Capitol Garage Coffee,20oz Mex Mocha,$5.75 
Capitol Garage Coffee,20oz Mocha,$5.75 
Capitol Garage Coffee,20oz Tea,$3.25 
Capitol Garage Coffee,20oz White Mocha,$5.75 
Pizza Guys,Cheezee Jalapeño Bread,$9.99+
Pizza Guys,Cheezee Bacon Bread,$9.99+
Pizza Guys,Cheezee Pesto Bread,$9.99+
Pizza Guys,Muncheez,$7.99+
Pizza Guys,Calzone,$11.99+
Pizza Guys,Cheezee Garlic Rolls,$9.99+
Pizza Guys,Cheezee Pepperoni Rolls,$9.99+
Pizza Guys,Cheezee Pepperoni Bread,$9.99+
Pizza Guys,Penne Pollo Rustico Pasta,$9.99+
Pizza Guys,Creamy Pesto Chicken Pasta,$9.99+
Pizza Guys,Penne Cheese Marinara Pasta,$9.99+
Pizza Guys,Penne Sausage Marinara Pasta,$9.99+
Pizza Guys,Garden Salad,$8.99+
Pizza Guys,Antipasto Salad,$10.99+
Pizza Guys,Spinach Tomato Salad,$10.99+
Pizza Guys,Chicken Bacon Ranch Salad,$10.99+
Pizza Guys,Crispy Chicken Salad,$10.99+
Pizza Guys,Mediterranean Salad,$8.99+
Naan Twist,Limca,$3.99 
Naan Twist,Thumbs Up,$3.99 
Naan Twist,Goli Wala Soda,$4.99 
Naan Twist,Lassi Salt,$3.99 
Naan Twist,Lassi Mango,$4.99 
Naan Twist,Water,$2.99 
Naan Twist,TANDOORI CHICKEN TIKKA PLATE,$14.99 
Naan Twist,SOYA CHAAP PLATE TWIST (COOKED),$16.99 
Naan Twist,Merinated Soya chaap (veg) 1 lb (RAW),$12.99 
Naan Twist,Marinated Boneless Chicken Thighs (2lbs) (RAW),$16.99 
Naan Twist,Tea 'n Coffee,$3.99 
Naan Twist,Shakes,$0.00+
Naan Twist,CAKE ROUND 2LBS EGG LESS,$65.00 
Naan Twist,INDIAN Fresh  COOKIE GUR WALI,$12.99 
Naan Twist,MIX INDIAN  SWEET BOX (SMALL),$14.99 
Naan Twist,MIX INDIAN SWEET BOX (LARGE),$23.99 
Naan Twist,Pastries Eggless,$5.99 
Naan Twist,Pastry Regular,$5.99 
Burger Den,Ketchup,$0.00 
Burger Den,Salt,$0.00 
Burger Den,Pepper,$0.00 
Burger Den,Mustard,$0.00 
Burger Den,Straw,$0.00 
Burger Den,Stir Stick,$0.00 
Burger Den,Half & Half,$0.00 
Burger Den,Vanilla Creamer,$0.00 
Burger Den,Sugar,$0.00 
Burger Den,Yellow Packet Sweetener,$0.00 
Burger Den,Blue Packet Sweetener,$0.00 
Burger Den,Pink Packet Sweetener,$0.00 
Star KTV Lounge & Tea Hub,Fried Squab 乳鴿,$19.95 
Star KTV Lounge & Tea Hub,General Chicken 左宗棠雞,$15.95 
Star KTV Lounge & Tea Hub,Ginger Sizzling Chicken 沙姜生炒黄毛鸡,$18.95 
